,Country_N,Country,Team_Matches_Played,Matches_Won,Points,Rating,Matches_Lost,Matches_Tied,Win_outcome,Matches_With_No_Result,Win/Loss_Ratio,Avg_Runs_Per_Wicket_Batting,Avg_Runs_Per_Six_Balls_Batting,Number_Of_Team_Innings_Batting,Highest_Team_Score_Batting,Lowest_Completed_Score_Batting,Avg_Runs_Per_Wicket_Bowling,Avg_Runs_Per_Six_Balls_Bowling,Number_Of_Team_Innings_Bowling,Highest_Team_Score_Bowling,Lowest_Completed_Score_Bowling,Pos,Matches,Partners,Partnership_Career_Span,Partnership_Career_Start,Partnership_Career_End,Number_Of_Partnerships,Unbroken_Partnerships,Total_Partnership_Runs,Highest_Partnership,Avg_Partnership_Per_Dismissal,Century_Partnerships,Fifty_Runs_And_Over_Partnerships,Margin,Target,Opposition,Ground,Match_Date,Scorecard
13573,7,Pakistan,120,72,2843,124,45,3,0,0,1.6,22.88,7.51,120,203,74,20.47,7.26,120,211,80,1,23,"Mohammad Rizwan, Wahab Riaz",2015-2015,2015,2015,1,0,0,0,0,0,0,52 runs,173,v Sri Lanka,Colombo (RPS),12-Aug-09,T20I # 118
13574,7,Pakistan,120,72,2843,124,45,3,0,0,1.6,22.88,7.51,120,203,74,20.47,7.26,120,211,80,1,23,"Mohammad Rizwan, Wahab Riaz",2015-2015,2015,2015,1,0,0,0,0,0,0,51 runs,172,v Scotland,Durban,12-Sep-07,T20I # 22
13575,7,Pakistan,120,72,2843,124,45,3,0,0,1.6,22.88,7.51,120,203,74,20.47,7.26,120,211,80,1,23,"Mohammad Rizwan, Wahab Riaz",2015-2015,2015,2015,1,0,0,0,0,0,0,50 runs,136,v Bangladesh,Dhaka,29-Nov-11,T20I # 216
13576,7,Pakistan,120,72,2843,124,45,3,0,0,1.6,22.88,7.51,120,203,74,20.47,7.26,120,211,80,1,23,"Mohammad Rizwan, Wahab Riaz",2015-2015,2015,2015,1,0,0,0,0,0,0,50 runs,191,v Bangladesh,Dhaka,30-Mar-14,T20I # 392
13577,7,Pakistan,120,72,2843,124,45,3,0,0,1.6,22.88,7.51,120,203,74,20.47,7.26,120,211,80,1,23,"Shahzaib Hasan, Shoaib Malik",2009-2009,2009,2009,1,0,0,0,0,0,0,103 runs,184,v New Zealand,Christchurch,30-Dec-10,T20I # 195
13578,7,Pakistan,120,72,2843,124,45,3,0,0,1.6,22.88,7.51,120,203,74,20.47,7.26,120,211,80,1,23,"Shahzaib Hasan, Shoaib Malik",2009-2009,2009,2009,1,0,0,0,0,0,0,102 runs,204,v Bangladesh,Karachi,20-Apr-08,T20I # 55
13579,7,Pakistan,120,72,2843,124,45,3,0,0,1.6,22.88,7.51,120,203,74,20.47,7.26,120,211,80,1,23,"Shahzaib Hasan, Shoaib Malik",2009-2009,2009,2009,1,0,0,0,0,0,0,95 runs,196,v South Africa,Centurion,03-Mar-13,T20I # 306
13580,7,Pakistan,120,72,2843,124,45,3,0,0,1.6,22.88,7.51,120,203,74,20.47,7.26,120,211,80,1,23,"Shahzaib Hasan, Shoaib Malik",2009-2009,2009,2009,1,0,0,0,0,0,0,85 runs,199,v Zimbabwe,Harare,16-Sep-11,T20I # 205
13581,7,Pakistan,120,72,2843,124,45,3,0,0,1.6,22.88,7.51,120,203,74,20.47,7.26,120,211,80,1,23,"Shahzaib Hasan, Shoaib Malik",2009-2009,2009,2009,1,0,0,0,0,0,0,82 runs,176,v Netherlands,Lord's,09-Jun-09,T20I # 98
13582,7,Pakistan,120,72,2843,124,45,3,0,0,1.6,22.88,7.51,120,203,74,20.47,7.26,120,211,80,1,23,"Shahzaib Hasan, Shoaib Malik",2009-2009,2009,2009,1,0,0,0,0,0,0,55 runs,202,v Bangladesh,Kolkata,16-Mar-16,T20I # 536
13583,7,Pakistan,120,72,2843,124,45,3,0,0,1.6,22.88,7.51,120,203,74,20.47,7.26,120,211,80,1,23,"Shahzaib Hasan, Shoaib Malik",2009-2009,2009,2009,1,0,0,0,0,0,0,52 runs,173,v Sri Lanka,Colombo (RPS),12-Aug-09,T20I # 118
13584,7,Pakistan,120,72,2843,124,45,3,0,0,1.6,22.88,7.51,120,203,74,20.47,7.26,120,211,80,1,23,"Shahzaib Hasan, Shoaib Malik",2009-2009,2009,2009,1,0,0,0,0,0,0,51 runs,172,v Scotland,Durban,12-Sep-07,T20I # 22
13585,7,Pakistan,120,72,2843,124,45,3,0,0,1.6,22.88,7.51,120,203,74,20.47,7.26,120,211,80,1,23,"Shahzaib Hasan, Shoaib Malik",2009-2009,2009,2009,1,0,0,0,0,0,0,50 runs,136,v Bangladesh,Dhaka,29-Nov-11,T20I # 216
13586,7,Pakistan,120,72,2843,124,45,3,0,0,1.6,22.88,7.51,120,203,74,20.47,7.26,120,211,80,1,23,"Shahzaib Hasan, Shoaib Malik",2009-2009,2009,2009,1,0,0,0,0,0,0,50 runs,191,v Bangladesh,Dhaka,30-Mar-14,T20I # 392
13587,7,Pakistan,120,72,2843,124,45,3,0,0,1.6,22.88,7.51,120,203,74,20.47,7.26,120,211,80,1,23,"Shoaib Akhtar, Umar Gul",2010-2010,2010,2010,1,0,0,0,0,0,0,103 runs,184,v New Zealand,Christchurch,30-Dec-10,T20I # 195
13588,7,Pakistan,120,72,2843,124,45,3,0,0,1.6,22.88,7.51,120,203,74,20.47,7.26,120,211,80,1,23,"Shoaib Akhtar, Umar Gul",2010-2010,2010,2010,1,0,0,0,0,0,0,102 runs,204,v Bangladesh,Karachi,20-Apr-08,T20I # 55
13589,7,Pakistan,120,72,2843,124,45,3,0,0,1.6,22.88,7.51,120,203,74,20.47,7.26,120,211,80,1,23,"Shoaib Akhtar, Umar Gul",2010-2010,2010,2010,1,0,0,0,0,0,0,95 runs,196,v South Africa,Centurion,03-Mar-13,T20I # 306
13590,7,Pakistan,120,72,2843,124,45,3,0,0,1.6,22.88,7.51,120,203,74,20.47,7.26,120,211,80,1,23,"Shoaib Akhtar, Umar Gul",2010-2010,2010,2010,1,0,0,0,0,0,0,85 runs,199,v Zimbabwe,Harare,16-Sep-11,T20I # 205
13591,7,Pakistan,120,72,2843,124,45,3,0,0,1.6,22.88,7.51,120,203,74,20.47,7.26,120,211,80,1,23,"Shoaib Akhtar, Umar Gul",2010-2010,2010,2010,1,0,0,0,0,0,0,82 runs,176,v Netherlands,Lord's,09-Jun-09,T20I # 98
13592,7,Pakistan,120,72,2843,124,45,3,0,0,1.6,22.88,7.51,120,203,74,20.47,7.26,120,211,80,1,23,"Shoaib Akhtar, Umar Gul",2010-2010,2010,2010,1,0,0,0,0,0,0,55 runs,202,v Bangladesh,Kolkata,16-Mar-16,T20I # 536
13593,7,Pakistan,120,72,2843,124,45,3,0,0,1.6,22.88,7.51,120,203,74,20.47,7.26,120,211,80,1,23,"Shoaib Akhtar, Umar Gul",2010-2010,2010,2010,1,0,0,0,0,0,0,52 runs,173,v Sri Lanka,Colombo (RPS),12-Aug-09,T20I # 118
13594,7,Pakistan,120,72,2843,124,45,3,0,0,1.6,22.88,7.51,120,203,74,20.47,7.26,120,211,80,1,23,"Shoaib Akhtar, Umar Gul",2010-2010,2010,2010,1,0,0,0,0,0,0,51 runs,172,v Scotland,Durban,12-Sep-07,T20I # 22
13595,7,Pakistan,120,72,2843,124,45,3,0,0,1.6,22.88,7.51,120,203,74,20.47,7.26,120,211,80,1,23,"Shoaib Akhtar, Umar Gul",2010-2010,2010,2010,1,0,0,0,0,0,0,50 runs,136,v Bangladesh,Dhaka,29-Nov-11,T20I # 216
13596,7,Pakistan,120,72,2843,124,45,3,0,0,1.6,22.88,7.51,120,203,74,20.47,7.26,120,211,80,1,23,"Shoaib Akhtar, Umar Gul",2010-2010,2010,2010,1,0,0,0,0,0,0,50 runs,191,v Bangladesh,Dhaka,30-Mar-14,T20I # 392
13597,7,Pakistan,120,72,2843,124,45,3,0,0,1.6,22.88,7.51,120,203,74,20.47,7.26,120,211,80,1,23,"Shoaib Malik, Wahab Riaz",2016-2016,2016,2016,1,0,0,0,0,0,0,103 runs,184,v New Zealand,Christchurch,30-Dec-10,T20I # 195
13598,7,Pakistan,120,72,2843,124,45,3,0,0,1.6,22.88,7.51,120,203,74,20.47,7.26,120,211,80,1,23,"Shoaib Malik, Wahab Riaz",2016-2016,2016,2016,1,0,0,0,0,0,0,102 runs,204,v Bangladesh,Karachi,20-Apr-08,T20I # 55
13599,7,Pakistan,120,72,2843,124,45,3,0,0,1.6,22.88,7.51,120,203,74,20.47,7.26,120,211,80,1,23,"Shoaib Malik, Wahab Riaz",2016-2016,2016,2016,1,0,0,0,0,0,0,95 runs,196,v South Africa,Centurion,03-Mar-13,T20I # 306
13600,7,Pakistan,120,72,2843,124,45,3,0,0,1.6,22.88,7.51,120,203,74,20.47,7.26,120,211,80,1,23,"Shoaib Malik, Wahab Riaz",2016-2016,2016,2016,1,0,0,0,0,0,0,85 runs,199,v Zimbabwe,Harare,16-Sep-11,T20I # 205
13601,7,Pakistan,120,72,2843,124,45,3,0,0,1.6,22.88,7.51,120,203,74,20.47,7.26,120,211,80,1,23,"Shoaib Malik, Wahab Riaz",2016-2016,2016,2016,1,0,0,0,0,0,0,82 runs,176,v Netherlands,Lord's,09-Jun-09,T20I # 98
13602,7,Pakistan,120,72,2843,124,45,3,0,0,1.6,22.88,7.51,120,203,74,20.47,7.26,120,211,80,1,23,"Shoaib Malik, Wahab Riaz",2016-2016,2016,2016,1,0,0,0,0,0,0,55 runs,202,v Bangladesh,Kolkata,16-Mar-16,T20I # 536
13603,7,Pakistan,120,72,2843,124,45,3,0,0,1.6,22.88,7.51,120,203,74,20.47,7.26,120,211,80,1,23,"Shoaib Malik, Wahab Riaz",2016-2016,2016,2016,1,0,0,0,0,0,0,52 runs,173,v Sri Lanka,Colombo (RPS),12-Aug-09,T20I # 118
13604,7,Pakistan,120,72,2843,124,45,3,0,0,1.6,22.88,7.51,120,203,74,20.47,7.26,120,211,80,1,23,"Shoaib Malik, Wahab Riaz",2016-2016,2016,2016,1,0,0,0,0,0,0,51 runs,172,v Scotland,Durban,12-Sep-07,T20I # 22
13605,7,Pakistan,120,72,2843,124,45,3,0,0,1.6,22.88,7.51,120,203,74,20.47,7.26,120,211,80,1,23,"Shoaib Malik, Wahab Riaz",2016-2016,2016,2016,1,0,0,0,0,0,0,50 runs,136,v Bangladesh,Dhaka,29-Nov-11,T20I # 216
13606,7,Pakistan,120,72,2843,124,45,3,0,0,1.6,22.88,7.51,120,203,74,20.47,7.26,120,211,80,1,23,"Shoaib Malik, Wahab Riaz",2016-2016,2016,2016,1,0,0,0,0,0,0,50 runs,191,v Bangladesh,Dhaka,30-Mar-14,T20I # 392
13607,7,Pakistan,120,72,2843,124,45,3,0,0,1.6,22.88,7.51,120,203,74,20.47,7.26,120,211,80,1,23,"Umar Gul, Zulqarnain Haider",2010-2010,2010,2010,1,0,0,0,0,0,0,103 runs,184,v New Zealand,Christchurch,30-Dec-10,T20I # 195
13608,7,Pakistan,120,72,2843,124,45,3,0,0,1.6,22.88,7.51,120,203,74,20.47,7.26,120,211,80,1,23,"Umar Gul, Zulqarnain Haider",2010-2010,2010,2010,1,0,0,0,0,0,0,102 runs,204,v Bangladesh,Karachi,20-Apr-08,T20I # 55
13609,7,Pakistan,120,72,2843,124,45,3,0,0,1.6,22.88,7.51,120,203,74,20.47,7.26,120,211,80,1,23,"Umar Gul, Zulqarnain Haider",2010-2010,2010,2010,1,0,0,0,0,0,0,95 runs,196,v South Africa,Centurion,03-Mar-13,T20I # 306
13610,7,Pakistan,120,72,2843,124,45,3,0,0,1.6,22.88,7.51,120,203,74,20.47,7.26,120,211,80,1,23,"Umar Gul, Zulqarnain Haider",2010-2010,2010,2010,1,0,0,0,0,0,0,85 runs,199,v Zimbabwe,Harare,16-Sep-11,T20I # 205
13611,7,Pakistan,120,72,2843,124,45,3,0,0,1.6,22.88,7.51,120,203,74,20.47,7.26,120,211,80,1,23,"Umar Gul, Zulqarnain Haider",2010-2010,2010,2010,1,0,0,0,0,0,0,82 runs,176,v Netherlands,Lord's,09-Jun-09,T20I # 98
13612,7,Pakistan,120,72,2843,124,45,3,0,0,1.6,22.88,7.51,120,203,74,20.47,7.26,120,211,80,1,23,"Umar Gul, Zulqarnain Haider",2010-2010,2010,2010,1,0,0,0,0,0,0,55 runs,202,v Bangladesh,Kolkata,16-Mar-16,T20I # 536
13613,7,Pakistan,120,72,2843,124,45,3,0,0,1.6,22.88,7.51,120,203,74,20.47,7.26,120,211,80,1,23,"Umar Gul, Zulqarnain Haider",2010-2010,2010,2010,1,0,0,0,0,0,0,52 runs,173,v Sri Lanka,Colombo (RPS),12-Aug-09,T20I # 118
13614,7,Pakistan,120,72,2843,124,45,3,0,0,1.6,22.88,7.51,120,203,74,20.47,7.26,120,211,80,1,23,"Umar Gul, Zulqarnain Haider",2010-2010,2010,2010,1,0,0,0,0,0,0,51 runs,172,v Scotland,Durban,12-Sep-07,T20I # 22
13615,7,Pakistan,120,72,2843,124,45,3,0,0,1.6,22.88,7.51,120,203,74,20.47,7.26,120,211,80,1,23,"Umar Gul, Zulqarnain Haider",2010-2010,2010,2010,1,0,0,0,0,0,0,50 runs,136,v Bangladesh,Dhaka,29-Nov-11,T20I # 216
13616,7,Pakistan,120,72,2843,124,45,3,0,0,1.6,22.88,7.51,120,203,74,20.47,7.26,120,211,80,1,23,"Umar Gul, Zulqarnain Haider",2010-2010,2010,2010,1,0,0,0,0,0,0,50 runs,191,v Bangladesh,Dhaka,30-Mar-14,T20I # 392
13617,8,Sri Lanka,99,51,2177,91,46,1,1,1,1.108,21.91,7.63,99,260,82,22.42,7.61,99,263,39,8,24,"DPMD Jayawardene, KC Sangakkara",2007-2014,2007,2014,22,2,822,166,41.1,2,3,172 runs,261,v Kenya,Johannesburg,14-Sep-07,T20I # 27
13618,8,Sri Lanka,99,51,2177,91,46,1,1,1,1.108,21.91,7.63,99,260,82,22.42,7.61,99,263,39,8,24,"DPMD Jayawardene, KC Sangakkara",2007-2014,2007,2014,22,2,822,166,41.1,2,3,82 runs,183,v Zimbabwe,Hambantota,18-Sep-12,T20I # 263
13619,8,Sri Lanka,99,51,2177,91,46,1,1,1,1.108,21.91,7.63,99,260,82,22.42,7.61,99,263,39,8,24,"DPMD Jayawardene, KC Sangakkara",2007-2014,2007,2014,22,2,822,166,41.1,2,3,75 runs,211,v Bangladesh,Sylhet,18-Feb-18,T20I # 651
13620,8,Sri Lanka,99,51,2177,91,46,1,1,1,1.108,21.91,7.63,99,260,82,22.42,7.61,99,263,39,8,24,"DPMD Jayawardene, KC Sangakkara",2007-2014,2007,2014,22,2,822,166,41.1,2,3,64 runs,148,v Bangladesh,Johannesburg,18-Sep-07,T20I # 38
13621,8,Sri Lanka,99,51,2177,91,46,1,1,1,1.108,21.91,7.63,99,260,82,22.42,7.61,99,263,39,8,24,"DPMD Jayawardene, KC Sangakkara",2007-2014,2007,2014,22,2,822,166,41.1,2,3,59 runs,120,v New Zealand,Chittagong,31-Mar-14,T20I # 395
13622,8,Sri Lanka,99,51,2177,91,46,1,1,1,1.108,21.91,7.63,99,260,82,22.42,7.61,99,263,39,8,24,"DPMD Jayawardene, KC Sangakkara",2007-2014,2007,2014,22,2,822,166,41.1,2,3,57 runs,159,v West Indies,The Oval,19-Jun-09,T20I # 115
13623,8,Sri Lanka,99,51,2177,91,46,1,1,1,1.108,21.91,7.63,99,260,82,22.42,7.61,99,263,39,8,24,"DPMD Jayawardene, KC Sangakkara",2007-2014,2007,2014,22,2,822,166,41.1,2,3,57 runs,196,v West Indies,Bridgetown,07-May-10,T20I # 166
13624,8,Sri Lanka,99,51,2177,91,46,1,1,1,1.108,21.91,7.63,99,260,82,22.42,7.61,99,263,39,8,24,"TM Dilshan, DPMD Jayawardene",2007-2014,2007,2014,31,2,766,145,26.41,1,3,172 runs,261,v Kenya,Johannesburg,14-Sep-07,T20I # 27
13625,8,Sri Lanka,99,51,2177,91,46,1,1,1,1.108,21.91,7.63,99,260,82,22.42,7.61,99,263,39,8,24,"TM Dilshan, DPMD Jayawardene",2007-2014,2007,2014,31,2,766,145,26.41,1,3,82 runs,183,v Zimbabwe,Hambantota,18-Sep-12,T20I # 263
13626,8,Sri Lanka,99,51,2177,91,46,1,1,1,1.108,21.91,7.63,99,260,82,22.42,7.61,99,263,39,8,24,"TM Dilshan, DPMD Jayawardene",2007-2014,2007,2014,31,2,766,145,26.41,1,3,75 runs,211,v Bangladesh,Sylhet,18-Feb-18,T20I # 651
13627,8,Sri Lanka,99,51,2177,91,46,1,1,1,1.108,21.91,7.63,99,260,82,22.42,7.61,99,263,39,8,24,"TM Dilshan, DPMD Jayawardene",2007-2014,2007,2014,31,2,766,145,26.41,1,3,64 runs,148,v Bangladesh,Johannesburg,18-Sep-07,T20I # 38
13628,8,Sri Lanka,99,51,2177,91,46,1,1,1,1.108,21.91,7.63,99,260,82,22.42,7.61,99,263,39,8,24,"TM Dilshan, DPMD Jayawardene",2007-2014,2007,2014,31,2,766,145,26.41,1,3,59 runs,120,v New Zealand,Chittagong,31-Mar-14,T20I # 395
13629,8,Sri Lanka,99,51,2177,91,46,1,1,1,1.108,21.91,7.63,99,260,82,22.42,7.61,99,263,39,8,24,"TM Dilshan, DPMD Jayawardene",2007-2014,2007,2014,31,2,766,145,26.41,1,3,57 runs,159,v West Indies,The Oval,19-Jun-09,T20I # 115
13630,8,Sri Lanka,99,51,2177,91,46,1,1,1,1.108,21.91,7.63,99,260,82,22.42,7.61,99,263,39,8,24,"TM Dilshan, DPMD Jayawardene",2007-2014,2007,2014,31,2,766,145,26.41,1,3,57 runs,196,v West Indies,Bridgetown,07-May-10,T20I # 166
13631,8,Sri Lanka,99,51,2177,91,46,1,1,1,1.108,21.91,7.63,99,260,82,22.42,7.61,99,263,39,8,24,"TM Dilshan, KC Sangakkara",2006-2014,2006,2014,22,1,626,74,29.8,0,5,172 runs,261,v Kenya,Johannesburg,14-Sep-07,T20I # 27
13632,8,Sri Lanka,99,51,2177,91,46,1,1,1,1.108,21.91,7.63,99,260,82,22.42,7.61,99,263,39,8,24,"TM Dilshan, KC Sangakkara",2006-2014,2006,2014,22,1,626,74,29.8,0,5,82 runs,183,v Zimbabwe,Hambantota,18-Sep-12,T20I # 263
13633,8,Sri Lanka,99,51,2177,91,46,1,1,1,1.108,21.91,7.63,99,260,82,22.42,7.61,99,263,39,8,24,"TM Dilshan, KC Sangakkara",2006-2014,2006,2014,22,1,626,74,29.8,0,5,75 runs,211,v Bangladesh,Sylhet,18-Feb-18,T20I # 651
13634,8,Sri Lanka,99,51,2177,91,46,1,1,1,1.108,21.91,7.63,99,260,82,22.42,7.61,99,263,39,8,24,"TM Dilshan, KC Sangakkara",2006-2014,2006,2014,22,1,626,74,29.8,0,5,64 runs,148,v Bangladesh,Johannesburg,18-Sep-07,T20I # 38
13635,8,Sri Lanka,99,51,2177,91,46,1,1,1,1.108,21.91,7.63,99,260,82,22.42,7.61,99,263,39,8,24,"TM Dilshan, KC Sangakkara",2006-2014,2006,2014,22,1,626,74,29.8,0,5,59 runs,120,v New Zealand,Chittagong,31-Mar-14,T20I # 395
13636,8,Sri Lanka,99,51,2177,91,46,1,1,1,1.108,21.91,7.63,99,260,82,22.42,7.61,99,263,39,8,24,"TM Dilshan, KC Sangakkara",2006-2014,2006,2014,22,1,626,74,29.8,0,5,57 runs,159,v West Indies,The Oval,19-Jun-09,T20I # 115
13637,8,Sri Lanka,99,51,2177,91,46,1,1,1,1.108,21.91,7.63,99,260,82,22.42,7.61,99,263,39,8,24,"TM Dilshan, KC Sangakkara",2006-2014,2006,2014,22,1,626,74,29.8,0,5,57 runs,196,v West Indies,Bridgetown,07-May-10,T20I # 166
13638,8,Sri Lanka,99,51,2177,91,46,1,1,1,1.108,21.91,7.63,99,260,82,22.42,7.61,99,263,39,8,24,"TM Dilshan, MDKJ Perera",2013-2016,2013,2016,22,0,606,100,27.54,1,2,172 runs,261,v Kenya,Johannesburg,14-Sep-07,T20I # 27
13639,8,Sri Lanka,99,51,2177,91,46,1,1,1,1.108,21.91,7.63,99,260,82,22.42,7.61,99,263,39,8,24,"TM Dilshan, MDKJ Perera",2013-2016,2013,2016,22,0,606,100,27.54,1,2,82 runs,183,v Zimbabwe,Hambantota,18-Sep-12,T20I # 263
13640,8,Sri Lanka,99,51,2177,91,46,1,1,1,1.108,21.91,7.63,99,260,82,22.42,7.61,99,263,39,8,24,"TM Dilshan, MDKJ Perera",2013-2016,2013,2016,22,0,606,100,27.54,1,2,75 runs,211,v Bangladesh,Sylhet,18-Feb-18,T20I # 651
13641,8,Sri Lanka,99,51,2177,91,46,1,1,1,1.108,21.91,7.63,99,260,82,22.42,7.61,99,263,39,8,24,"TM Dilshan, MDKJ Perera",2013-2016,2013,2016,22,0,606,100,27.54,1,2,64 runs,148,v Bangladesh,Johannesburg,18-Sep-07,T20I # 38
13642,8,Sri Lanka,99,51,2177,91,46,1,1,1,1.108,21.91,7.63,99,260,82,22.42,7.61,99,263,39,8,24,"TM Dilshan, MDKJ Perera",2013-2016,2013,2016,22,0,606,100,27.54,1,2,59 runs,120,v New Zealand,Chittagong,31-Mar-14,T20I # 395
13643,8,Sri Lanka,99,51,2177,91,46,1,1,1,1.108,21.91,7.63,99,260,82,22.42,7.61,99,263,39,8,24,"TM Dilshan, MDKJ Perera",2013-2016,2013,2016,22,0,606,100,27.54,1,2,57 runs,159,v West Indies,The Oval,19-Jun-09,T20I # 115
13644,8,Sri Lanka,99,51,2177,91,46,1,1,1,1.108,21.91,7.63,99,260,82,22.42,7.61,99,263,39,8,24,"TM Dilshan, MDKJ Perera",2013-2016,2013,2016,22,0,606,100,27.54,1,2,57 runs,196,v West Indies,Bridgetown,07-May-10,T20I # 166
13645,8,Sri Lanka,99,51,2177,91,46,1,1,1,1.108,21.91,7.63,99,260,82,22.42,7.61,99,263,39,8,24,"TM Dilshan, ST Jayasuriya",2006-2010,2006,2010,15,0,455,124,30.33,1,3,172 runs,261,v Kenya,Johannesburg,14-Sep-07,T20I # 27
13646,8,Sri Lanka,99,51,2177,91,46,1,1,1,1.108,21.91,7.63,99,260,82,22.42,7.61,99,263,39,8,24,"TM Dilshan, ST Jayasuriya",2006-2010,2006,2010,15,0,455,124,30.33,1,3,82 runs,183,v Zimbabwe,Hambantota,18-Sep-12,T20I # 263
13647,8,Sri Lanka,99,51,2177,91,46,1,1,1,1.108,21.91,7.63,99,260,82,22.42,7.61,99,263,39,8,24,"TM Dilshan, ST Jayasuriya",2006-2010,2006,2010,15,0,455,124,30.33,1,3,75 runs,211,v Bangladesh,Sylhet,18-Feb-18,T20I # 651
13648,8,Sri Lanka,99,51,2177,91,46,1,1,1,1.108,21.91,7.63,99,260,82,22.42,7.61,99,263,39,8,24,"TM Dilshan, ST Jayasuriya",2006-2010,2006,2010,15,0,455,124,30.33,1,3,64 runs,148,v Bangladesh,Johannesburg,18-Sep-07,T20I # 38
13649,8,Sri Lanka,99,51,2177,91,46,1,1,1,1.108,21.91,7.63,99,260,82,22.42,7.61,99,263,39,8,24,"TM Dilshan, ST Jayasuriya",2006-2010,2006,2010,15,0,455,124,30.33,1,3,59 runs,120,v New Zealand,Chittagong,31-Mar-14,T20I # 395
13650,8,Sri Lanka,99,51,2177,91,46,1,1,1,1.108,21.91,7.63,99,260,82,22.42,7.61,99,263,39,8,24,"TM Dilshan, ST Jayasuriya",2006-2010,2006,2010,15,0,455,124,30.33,1,3,57 runs,159,v West Indies,The Oval,19-Jun-09,T20I # 115
13651,8,Sri Lanka,99,51,2177,91,46,1,1,1,1.108,21.91,7.63,99,260,82,22.42,7.61,99,263,39,8,24,"TM Dilshan, ST Jayasuriya",2006-2010,2006,2010,15,0,455,124,30.33,1,3,57 runs,196,v West Indies,Bridgetown,07-May-10,T20I # 166
13652,8,Sri Lanka,99,51,2177,91,46,1,1,1,1.108,21.91,7.63,99,260,82,22.42,7.61,99,263,39,8,24,"LD Chandimal, TM Dilshan",2010-2016,2010,2016,17,0,430,110,25.29,1,1,172 runs,261,v Kenya,Johannesburg,14-Sep-07,T20I # 27
13653,8,Sri Lanka,99,51,2177,91,46,1,1,1,1.108,21.91,7.63,99,260,82,22.42,7.61,99,263,39,8,24,"LD Chandimal, TM Dilshan",2010-2016,2010,2016,17,0,430,110,25.29,1,1,82 runs,183,v Zimbabwe,Hambantota,18-Sep-12,T20I # 263
13654,8,Sri Lanka,99,51,2177,91,46,1,1,1,1.108,21.91,7.63,99,260,82,22.42,7.61,99,263,39,8,24,"LD Chandimal, TM Dilshan",2010-2016,2010,2016,17,0,430,110,25.29,1,1,75 runs,211,v Bangladesh,Sylhet,18-Feb-18,T20I # 651
13655,8,Sri Lanka,99,51,2177,91,46,1,1,1,1.108,21.91,7.63,99,260,82,22.42,7.61,99,263,39,8,24,"LD Chandimal, TM Dilshan",2010-2016,2010,2016,17,0,430,110,25.29,1,1,64 runs,148,v Bangladesh,Johannesburg,18-Sep-07,T20I # 38
13656,8,Sri Lanka,99,51,2177,91,46,1,1,1,1.108,21.91,7.63,99,260,82,22.42,7.61,99,263,39,8,24,"LD Chandimal, TM Dilshan",2010-2016,2010,2016,17,0,430,110,25.29,1,1,59 runs,120,v New Zealand,Chittagong,31-Mar-14,T20I # 395
13657,8,Sri Lanka,99,51,2177,91,46,1,1,1,1.108,21.91,7.63,99,260,82,22.42,7.61,99,263,39,8,24,"LD Chandimal, TM Dilshan",2010-2016,2010,2016,17,0,430,110,25.29,1,1,57 runs,159,v West Indies,The Oval,19-Jun-09,T20I # 115
13658,8,Sri Lanka,99,51,2177,91,46,1,1,1,1.108,21.91,7.63,99,260,82,22.42,7.61,99,263,39,8,24,"LD Chandimal, TM Dilshan",2010-2016,2010,2016,17,0,430,110,25.29,1,1,57 runs,196,v West Indies,Bridgetown,07-May-10,T20I # 166
13659,8,Sri Lanka,99,51,2177,91,46,1,1,1,1.108,21.91,7.63,99,260,82,22.42,7.61,99,263,39,8,24,"ST Jayasuriya, DPMD Jayawardene",2006-2011,2006,2011,14,1,321,87,24.69,0,3,172 runs,261,v Kenya,Johannesburg,14-Sep-07,T20I # 27
13660,8,Sri Lanka,99,51,2177,91,46,1,1,1,1.108,21.91,7.63,99,260,82,22.42,7.61,99,263,39,8,24,"ST Jayasuriya, DPMD Jayawardene",2006-2011,2006,2011,14,1,321,87,24.69,0,3,82 runs,183,v Zimbabwe,Hambantota,18-Sep-12,T20I # 263
13661,8,Sri Lanka,99,51,2177,91,46,1,1,1,1.108,21.91,7.63,99,260,82,22.42,7.61,99,263,39,8,24,"ST Jayasuriya, DPMD Jayawardene",2006-2011,2006,2011,14,1,321,87,24.69,0,3,75 runs,211,v Bangladesh,Sylhet,18-Feb-18,T20I # 651
13662,8,Sri Lanka,99,51,2177,91,46,1,1,1,1.108,21.91,7.63,99,260,82,22.42,7.61,99,263,39,8,24,"ST Jayasuriya, DPMD Jayawardene",2006-2011,2006,2011,14,1,321,87,24.69,0,3,64 runs,148,v Bangladesh,Johannesburg,18-Sep-07,T20I # 38
13663,8,Sri Lanka,99,51,2177,91,46,1,1,1,1.108,21.91,7.63,99,260,82,22.42,7.61,99,263,39,8,24,"ST Jayasuriya, DPMD Jayawardene",2006-2011,2006,2011,14,1,321,87,24.69,0,3,59 runs,120,v New Zealand,Chittagong,31-Mar-14,T20I # 395
13664,8,Sri Lanka,99,51,2177,91,46,1,1,1,1.108,21.91,7.63,99,260,82,22.42,7.61,99,263,39,8,24,"ST Jayasuriya, DPMD Jayawardene",2006-2011,2006,2011,14,1,321,87,24.69,0,3,57 runs,159,v West Indies,The Oval,19-Jun-09,T20I # 115
